link,rank,title,country,description,ep,genres,keywords,aired,network,duration,content_rating,score,num_scored_by,num_watcher,actors,screenwriter,director
https://mydramalist.com/686407-only-one-person,436,The One and Only,South Korea,"When Pyo In Sook was a child, her parents abandoned her with her grandmother who raised her. Her life has never been easy or comfortable. She now works at a public bathhouse scrubbing customer's bodies. Her defense mechanism is to not express her feelings to other people. One day, a doctor tells her she has a terminal illness and will die soon. Even coming face-to-face with her own mortality, In Sook remains",16,"['Mystery', 'Romance', 'Drama', 'Melodrama']","['Terminal illness', 'Hospice care', 'Orphan Male Lead', 'Death', 'Murder', 'Skilled Killer', 'Housewife', 'Tragic Past', 'Investigation', 'Cynical Male Lead']",2021-12-20,jTBC,1 hr. 10 min.,15+ - Teens 15 or older,7.9,2453,"10,913","['Ahn Eun Jin', 'Kim Kyung Nam', 'Kang Ye Won', 'Joy', 'Go Doo Shim', 'Jang Hyun Sung']",Moon Jung Min ,Oh Hyun Jong 
https://mydramalist.com/30513-priest,437,Priest,South Korea,"Oh Soo Min is a dutiful young Catholic priest, filled with energy. He is a member 634 Regia. The group performs exorcisms unofficially. In the past, his own mother was possessed by a devil. She could not receive an exorcism and she consequently died. After that, Oh Soo Min was taught by Priest Moon Ki Sun on how to perform exorcisms. Moon Ki Sun is the person who formed 634 Regia.

Meanwhile,",16,"['Thriller', 'Horror', 'Romance', 'Drama']","['Priest', 'Doctor Female Lead', 'Catholicism in Korea', 'Kind Male Lead', 'Competent Female Lead', 'Protective Male Lead', 'Kind-hearted Male Lead', 'Impulsive Female Lead', 'Possessed', 'Mad Dog']",2018-11-24,OCN,60 min.,15+ - Teens 15 or older,7.9,1667,"5,344","['Yeon Woo Jin', 'Jung Yoo Mi', 'Park Yong Woo', 'Son Jong Hak', 'Oh Yeon Ah', 'Yu Bee']",Moon Man Se ,Kim Jong Hyun 
https://mydramalist.com/31926-why,438,W.H.Y.,South Korea,"Yeon Woo and Joo Hyun met for the first time when they were 17 years old, after 4 years of friendship, the guy invited the girl to date. And then came the 100th day of the relationship, everything was fine, they promised each other to love each other even more, presented gifts, but in the evening the girl leaves him without explaining the reasons. Yeon Woo is very upset, he doesn’t walk",10,"['Comedy', 'Romance', 'Drama']","['Break up', 'Vacation', 'Multiple Couples', 'Miniseries', 'Farming', 'Older Woman/Younger Man', 'Web Series', 'Bromance', 'Slice of Life', 'Youth']",2018-11-10,Naver TV Cast,12 min.,13+ - Teens 13 or older,7.9,2473,"6,338","['Jung Gun Joo', 'Oh Ah Yun', 'Hwang In Youp', 'Yoo Dong Guk', 'Lee Ji Won', 'Lee So Hee']",Kim Soo Min ,Park Dhan Hee 
https://mydramalist.com/3708-arang-and-the-magistrate,439,Arang and the Magistrate,South Korea,"Arang and the Magistrate tells the story of a cynical and not so friendly government official named Eun Oh who wanders the whole nation to look for his mother who disappeared because of his mistake. Eun Oh has the ability to see ghosts, so he's used to being bothered by many kinds of ghosts. As a result, he isn’t afraid of ghosts anymore.

Then Eun Oh meets a virgin ghost named Arang.",20,"['Historical', 'Comedy', 'Romance', 'Supernatural']","['Ghost', 'Amnesia', 'Interspecies Romance', 'Joseon Dynasty', 'Strong Female Lead', 'Nice Male Lead', 'Grim Reaper Supporting Character', 'Stubborn Female Lead', 'Missing Mother', 'Historical Fiction']",2012-08-15,MBC,1 hr. 5 min.,13+ - Teens 13 or older,7.9,11751,"26,085","['Lee Joon Gi', 'Shin Min Ah', 'Yeon Woo Jin', 'Kwon Oh Jung', 'Hwang Bo Ra', 'Han Jung Soo']",Jung Yoon Jung ,"Jeong Dae Yun,  Kim Sang Ho "
https://mydramalist.com/8912-gap-dong,440,Gap Dong,South Korea,"Moo Yeom is a detective. 20 years ago, he was a Buddhist monk, but he got into trouble with a man named Gap Dong. To cut ties with him and cut off whatever karma would arise from his involvement with Gap Dong, Moo Yeom became a detective. After the statute of limitations expired, Gap Dong appears once again. Moo Yeom sets out to catch him once and for all.

~~ Inspired by",20,"['Thriller', 'Mystery', 'Drama']","['Detective Male Lead', 'Psychopath', 'Murder', 'Hwaseong Serial Murders', 'Serial Killer', 'Investigation', 'Suspense', 'Detective Fiction', 'Death', 'Enemy Mine']",2014-04-11,tvN,60 min.,15+ - Teens 15 or older,7.9,4541,"13,230","['Yoon Sang Hyun', 'Lee Joon', 'Kim Min Jung', 'Kim Ji Won', 'Sung Dong Il', 'Jung In Ki']",Kwon Eum Mi ,"Jo Soo Won,  Shin Yong Hwi "
https://mydramalist.com/33395-just-one-bite-season-2,441,Just One Bite Season 2,South Korea,"The sweet and bitter love stories of three women. 
(Source: Playlist Global)",10,"['Friendship', 'Comedy', 'Romance', 'Drama']","['Best Friends', 'Multiple Couples', 'Food', 'Female Centered Plot', 'Sismance', 'Multiple Mains', 'Brother-Sister Relationship', 'Older Woman/Younger Man', 'Sitcom', 'Second Chance Romance']",2019-03-06,Naver TV Cast,15 min.,15+ - Teens 15 or older,7.9,1697,"3,328","['Kim Ji In', 'Seo Hye Won', 'Jo Hye Joo', 'Park Seo Ham', 'Lee Shin Young', 'Park Sun Jae']",Bang Yoo Jung ,Baek Min Hee 
https://mydramalist.com/72735-i-wish-the-earth-would-be-destroyed-tomorrow,442,So Not Worth it,South Korea,"New friends, new loves, and new experiences mix together inside a colorful college dormitory in Seoul that's home to students from around the world.
Se Wan is a teaching assistant who is in charge of managing the dorm. Jamie is a new student at the dorm from America. Sam is the son of the president of a tteokbokki global food chain who grew up in Australia. Minnie is a student from Thailand",12,"['Comedy', 'Romance', 'Youth', 'Sitcom']","['Student', 'Multiple Mains', 'Hardworking Female Lead', 'Foreigner Male Lead', 'Dormitory', 'overcoming struggles', 'Brother-Sister Relationship', 'Bright Female Lead', 'Independent Female Lead', 'Sweet Male Lead']",2021-06-18,Netflix,35 min.,15+ - Teens 15 or older,7.9,7244,"14,746","['Park Se Wan', 'Shin Hyun Seung', 'Choi Young Jae', 'Minnie', 'Han Hyun Min', 'Terris Brown']","Seo Eun Jung,  Baek Ji Hyun ","Kwon Ik Joon,  Kim Jung Shik "
https://mydramalist.com/63267-bossam-stealing-destiny,443,Bossam: Steal the Fate,South Korea,"A story of life and love that touches upon the oppression experienced by women and the impoverished.

Ba Woo is a degenerate man who gambles, steals, fights, and hides his real identity. To make money, he works by doing Bossam; a customary remarriage procedure that took place during the Joseon period. At that time, a widow could not remarry, so a single man or a widower would kidnap the widow and marry",20,"['Historical', 'Romance', 'Life', 'Drama']","['Joseon Dynasty', 'Poor Male Lead', 'Nice Male Lead', 'Riches to Rags', 'Hidden Identity', 'Remarriage', 'Father-Son Relationship', 'Love Triangle', 'Kidnapping', 'Wrongfully Accused']",2021-05-01,MBN,1 hr. 5 min.,15+ - Teens 15 or older,7.9,1618,"5,140","['Jung Il Woo', 'Kwon Yu Ri', 'Shin Hyun Soo', 'Kim Tae Woo', 'Lee Jae Yong', 'Ko Dong Ha']","Kim Ji Soo,  Park Chul ",Kwon Seok Jang 
https://mydramalist.com/11582-heart-to-heart,444,Heart to Heart,South Korea,"Cha Hong Do suffers from social phobia and has a problem with severe blushing. She does have a strong sense of curiosity and learns from books and the internet. One day, her grandmother, Cha Hong Do's only contact with the outside world, dies. She then begins doing housework as a maid, but disguises herself as an elderly woman. Through an incident, she meets a psychiatrist, Ko Yi Seok.",16,"['Psychological', 'Comedy', 'Romance', 'Family']","['Trauma', 'Shy Female Lead', 'sociophobia', 'Mental Illness', 'Healing', 'Tragic Past', 'Psychiatrist Male Lead', 'Doctor Male Lead', 'Steamy Kiss', 'Rich Man/Poor Woman']",2015-01-09,tvN,60 min.,15+ - Teens 15 or older,7.9,5676,"13,609","['Choi Kang Hee', 'Chun Jung Myung', 'Lee Jae Yoon', 'Ahn So Hee', 'Hwang Seung Eon', 'Lee Moon Jung']",Lee Jung Ah ,Lee Yoon Jung 
https://mydramalist.com/52663-the-temperature-of-talk-our-nineteen,445,The Temperature Of Language: Our Nineteen,South Korea,"&quot;The Temperature of Talk: Our Nineteen&quot; is a 'high-teen growth romance' of 11th graders, using the theme of the disappearance of the school's top student 100 days before the entrance exams.
(Source: HanCinema)",16,"['Friendship', 'Romance', 'School', 'Youth', 'Drama']","['Web Series', 'Injury', 'Secret', 'Dream', 'Multiple Mains', 'High School', 'Transfer student', 'Friends to Lovers', 'Student', 'Mental Health']",2020-02-13,tvN,23 min.,15+ - Teens 15 or older,7.9,2013,"5,945","['Jin  Ji Hee', 'Kang  Min Ah', 'Nam Yoon Su', 'Park Se Hyun', 'Yoo Jung Woo', 'Joo Eo Jin']",,
https://mydramalist.com/682945-contract-love-from-today,446,Be My Boyfriend,South Korea,"A nobody, Lee Seungmin is the epitome of an ordinary Joe.
He has a crush on the most popular girl in school, Oh Jina, an idol trainee.
Then one day, Oh Jina proposes that they start a fake relationship!
Can Jina and Seungmin pull off their complicated fake relationship and start dating for real?

(Source: Naver)",15,"['Comedy', 'Romance', 'Youth', 'Drama']","['Contract Relationship', 'Student', 'Teenager', 'High School', 'Web Series', 'Fake Relationship', 'fake to real lovers', 'Popular Female Lead', 'Idol trainee', 'Innocent Male Lead']",2021-02-25,Naver TV Cast,13 min.,13+ - Teens 13 or older,7.9,4287,"8,722","['Shin Hyun Seung', 'Lee Si Woo', 'Choi Yu Ju', 'Im Sung Kyun', 'Kim Byeong Kwan', 'Jung Bo Min']",,
https://mydramalist.com/26979-devilish-joy,447,Devilish Joy,South Korea,"Would you choose to love someone you could never remember?

Gong Ma Sung grew up having a difficult life and experiencing hardships, yet still making joy from it. He is the successor to the Sunwoo company and excels in anything to do with the cranial nerve. From his difficulties, he is respected and looked up to as a brilliant man. One day, his kindness destroys his life. Whilst trying to help a",16,"['Comedy', 'Romance', 'Drama']","['Amnesia', 'Rich Man/Poor Woman', 'Hardworking Female Lead', 'Steamy Kiss', 'Love At First Sight', 'Riches to Rags', 'Psychological', 'Trauma', 'Rich Male Lead', 'Misunderstanding']",2018-09-05,DramaX,1 hr. 5 min.,15+ - Teens 15 or older,7.9,8937,"22,152","['Choi Jin Hyuk', 'Song  Ha Yoon', 'Hoya', 'Lee  Joo Yeon', 'Lee Soo Ji', 'Kim Min Sang']",Choi Ji Yeon ,Kim Ga Ram 
https://mydramalist.com/52417-idol-doctor,448,Let Me Be Your Knight,South Korea,"Yoon Tae In is the leader of the idol group, Luna. He suffers from sleepwalking. To cure his ailment secretly, a fake doctor begins to live with him. In Yoon Joo works as a tour guide. Her dream is to one day buy her own house. She happens to get involved in an incident and begins to live as a fake doctor with the 5 members of Luna: Yoon Tae In, Lee",12,"['Music', 'Comedy', 'Romance', 'Drama']","['Musician', 'Medical', 'Eccentric Male Lead', 'Lying', 'Idol', 'Healing', 'sleep disorder', 'Sleepwalking', 'Cohabitation', 'Popular Male Lead']",2021-11-07,iQiyi,1 hr. 10 min.,15+ - Teens 15 or older,7.9,2633,"8,972","['Jung In Sun', 'Lee Jun Young', 'Jang Dong Joo', 'Kim Jong Hyun', 'Yoon Ji Sung', 'Kim Dong Hyun']","Shin Seo Ha,  Hae Yeon,  Seo Jung Eun,  Yoo So Won ",Ahn Ji Sook 
https://mydramalist.com/221-my-lovely-sam-soon,449,My Lovely Sam Soon,South Korea,"Kim Sam Soon is a baker who has a talent for making pastries and cakes. On Christmas Eve, she catches her boyfriend, Min Hyun Woo, cheating on her and breaks up. On that same night, she meets Hyun Jin Hun, the owner of a restaurant called Bon Appetit. By sheer coincidence, Jin Hun needs a baker for his restaurant and Sam Soon is unemployed. Sam Soon is hired as the restaurant's chief",16,"['Comedy', 'Romance', 'Drama', 'Family']","['Love Triangle', 'Ex-girlfriend Comes Back', 'Rich Man/Poor Woman', 'Older Woman/Younger Man', 'Boss-Employee Relationship', 'Bad/Wrong Tag', 'Female Chases Male First', 'Contract Relationship', 'Family Pressure', 'Strong Female Lead']",2005-06-01,MBC,60 min.,15+ - Teens 15 or older,7.9,14204,"25,618","['Kim Sun Ah', 'Hyun Bin', 'Jung Ryeo Won', 'Daniel Henney', 'Kim Ja Ok', 'Lee Ah Hyun']",Kim Do Woo ,Kim Yoon Cheol 
https://mydramalist.com/12863-lets-eat-2,450,Let's Eat 2,South Korea,"The second season follows Goon Dae Yeong's character as he moves to a new building and reunites with his grade school classmate Baek Soo Ji. She’s been living alone for ten years, which means she’ll have plenty of her own single-living tips and opinions about food, setting her up to have a contentious relationship with Yoon Doo Joon.
She’s a freelance writer with a crush on her other neighbor, Lee Sang Woo.",18,"['Food', 'Comedy', 'Romance', 'Drama']","['Bad/Wrong Tag', 'Nice Male Lead', 'Love Triangle', 'Bromance', 'Bad/Wrong Tag', 'Nice Female Lead', 'Civil Servant', 'Secret Crush', 'Secret', 'Strong Male Lead']",2015-04-06,tvN,60 min.,15+ - Teens 15 or older,7.9,4305,"9,728","['Yoon Doo Joon', 'Seo Hyun Jin', 'Kwon Yool', 'Kim Hee Won', 'Hwang Seok Jung', 'Jo Eun Ji']",,"Park Joon Hwa,  Choi Kyu Shik "
https://mydramalist.com/33412-love-affairs-in-the-afternoon,451,Love Affairs in the Afternoon,South Korea,"Son Ji Eun is a housewife who works part-time at a mart. She is quiet and sincere, even as she feels trapped in her unhappy life and lonely marriage. One day, she meets biology teacher Yoon Jung Woo and her heart starts beating again. They both know that only ruin will await them, yet they cannot seem to stay away from each other.
(Source: xyLaar at MyDramaList)",16,"['Romance', 'Drama', 'Melodrama']","['Friends to Lovers', 'Teacher Male Lead', 'Unhappy Relationship', 'unhappy marriage', 'Loveless Marriage', 'Break up', 'Nice Female Lead', 'Secondary Couple', 'Forced Break-up', 'Naive Male Lead']",2019-07-05,Channel A,60 min.,15+ - Teens 15 or older,7.9,2243,"6,311","['Lee Sang Yeob', 'Park Ha Sun', 'Ye Ji Won', 'Jo Dong Hyuk', 'Jung Sang Hoon', 'Choi Byung Mo']",Yoo So Jung ,Kim Jung Min 
https://mydramalist.com/709541-adult-trainee,452,Adult Trainee,South Korea,"&quot;Adult Trainee&quot; tells the tale of hormonal teenagers as their bodies mature. There is Jae Min, who gets addicted to masturbation, conservative Yu Ra who begins a risqué rendezvous with her male friend and overweight Na Eun who’s never had a boyfriend before. The drama aims to express the raw and truthful worries and love stories of 18 year olds in a way that Gen Z can relate to.

(Source: Koreaboo.com)",7,"['Friendship', 'Comedy', 'Romance', 'School']","['Miniseries', 'Web Series', 'Steamy Kiss', 'Multiple Mains', 'Pretend Relationship', 'Friends to Lovers', 'Mild Sexual Content']",2021-11-12,N/A,40 min.,Not Yet Rated,7.9,6262,"13,034","['Ryu Eui Hyun', 'Cho Mi Yeon', 'Jo Yoo Jung', 'Ryeo Un', 'Kim Min Ki', 'Kwon Young Eun']",,Yoo Hak Chan 
https://mydramalist.com/23949-my-golden-life,453,My Golden Life,South Korea,"25 years ago, Haesung group lost their grand daughter Choi Eun Seok. The girl was found and raised by Seo Tae Soo as one of his twin daughters Seo Ji Ahn and Seo Ji Soo, They grew up rich but their father bankrupted and they had to experience the hard life of a dirt spoon. Ji Ahn now is a contract worker at Haesung group who would do anything for a job",52,"['Business', 'Comedy', 'Romance', 'Family']","['Rich Man/Poor Woman', 'Rich Male Lead', 'Sibling', 'Father-Daughter Relationship', 'Nice Male Lead', 'Badass Female Lead', 'Smart Female Lead', 'Forbidden Love', 'Depression', 'Smart Male Lead']",2017-09-02,KBS2,1 hr. 5 min.,15+ - Teens 15 or older,7.9,3201,"9,073","['Park Shi Hoo', 'Shin Hye Sun', 'Seo Eun Soo', 'Lee Tae Hwan', 'Lee Da In', 'Lee Tae Sung']",So Hyun Kyung ,Kim Hyoung Seok 
https://mydramalist.com/28482-miss-independent-ji-eun,454,Miss Independent Ji Eun,South Korea,"Ji Eun is a girl who enters society for the first time, getting her first job, at 24 she must make important decisions about emotions, in her career and her life.
(Source: Track.tv)",8,"['Comedy', 'Romance', 'Life', 'Drama']","['Miniseries', 'Caring Male Lead', 'Calm Female Lead', 'Office Romance', 'Male Chases Female First', 'Web Series', 'Ex-girlfriend Comes Back', 'Short Length Series', 'Inner Monologue', 'Co-Workers']",2018-03-21,N/A,10 min.,Not Yet Rated,7.9,1916,"4,135","['Park Gyu Young', 'Jung Eui Jae']",,
https://mydramalist.com/14325-my-beautiful-bride,455,My Beautiful Bride,South Korea,"Kim Do Hyung, who works as a bank executive and comes from a well-to-do family, has been dating his girlfriend, Yoon Joo Young, for the past two years. He asks her to marry him, but Joo Young is tormented by his proposal and is terrified that Do Hyung will find out about her checkered past. After Joo Young makes up her mind to accept the marriage proposal, she suddenly disappears without a",16,"['Action', 'Mystery', 'Romance', 'Crime']","['Gangster Supporting Character', 'Police Officer Female Lead', 'Police Officer Male Lead', 'Underworld', 'Conflict', 'Hardworking Male Lead', 'Unconditional love', 'Hidden Personality', 'Strong Male Lead', 'Loan Shark']",2015-06-20,OCN,60 min.,15+ - Teens 15 or older,7.9,2257,"8,022","['Kim Mu Yeol', 'Lee Si Young', 'Go Sung Hee', 'Ryu Seung Soo', 'Park Hae Joon', 'Lee Jae Yong']",Yoo Sung Yeol ,"Kim Chul Gyu,  Kim Sang Woo "
